timestamp,total_wallet,total_margin_balance,available_balance,total_unrealized,maint_buffer,margin_ratio_pct,positions_count,open_orders_count,realized_7d
2026-04-25 11:58:40.630267+09:00,167136.63675053,149455.24661257,143923.11334784,-17681.39013796,148790.32277578997,0.4448982901909556,150,7,8.1268493
2026-04-25 11:59:11.425769+09:00,167138.88726625,149447.90914108,143919.09084189,-17690.97812517,148782.95296422995,0.4449417731380077,150,7,8.1268493
2026-04-25 11:59:42.884305+09:00,167099.29653053,149381.11574343,143854.26900195,-17718.1807871,148716.29667752,0.4450489358051536,150,7,8.1268493
2026-04-25 12:00:13.869090+09:00,167099.56883522,149386.08699067,143860.23363027,-17713.48184455,148721.18639244002,0.4450887037904183,150,7,8.1268493
2026-04-25 12:00:40.992599+09:00,167137.73617367,149463.09434427,143929.47644287,-17674.6418294,148798.07704063,0.4449374653706913,150,7,8.1268493
2026-04-25 12:01:11.431473+09:00,167117.20764365,149426.00867617,143896.7185235,-17691.19896748,148761.1188778,0.4449625632515704,150,7,8.1268493
2026-04-25 12:01:40.761174+09:00,167133.40030589,149445.52897999,143912.20403067,-17687.8713259,148780.63471486,0.4449074319373087,150,7,8.1268493
2026-04-25 12:02:10.623814+09:00,167126.71997514,149429.92019905,143901.23641072,-17696.79977609,148765.04851472998,0.4449387936728798,150,7,8.1268493
2026-04-25 12:02:40.936466+09:00,167122.17052987,149426.36239127,143899.37290059,-17695.8081386,148761.5514116,0.4449087624372502,150,7,8.1268493
2026-04-25 12:03:10.800438+09:00,167132.15416348,149441.36167053,143915.82862534,-17690.79249295,148776.53915156,0.4448718290159315,150,7,8.1268493
2026-04-25 12:03:40.836922+09:00,167144.4934493,149465.06829194,143937.4734963,-17679.42515736,148800.24854944,0.4447994103889563,150,7,8.1268493
2026-04-25 12:04:10.193117+09:00,167155.46794302,149491.42696178,143962.55934876,-17664.04098124,148826.36867943002,0.4448805499194501,150,7,8.1268493
2026-04-25 12:04:41.470246+09:00,167159.70539367,149508.74754622,143978.24928511,-17650.95784745,148843.63234533,0.4448670808939674,150,7,8.1268493
2026-04-25 12:05:11.638161+09:00,167162.32232135,149510.41084357,143982.52070366,-17651.91147778,148845.42860562998,0.444773199530405,150,7,8.1268493
2026-04-25 12:05:41.883742+09:00,167189.9836959,149547.38958011,144019.62793333,-17642.59411579,148882.28008545,0.4447483145827244,150,7,8.1268493
2026-04-25 12:06:14.077646+09:00,167196.10046516,149561.70148186,144032.59203944,-17634.3989833,148896.47074566,0.4447868201610988,150,7,8.1268493
2026-04-25 12:06:43.907337+09:00,167230.86799859,149630.82650539,144090.24887855,-17600.0414932,148965.41982317998,0.4446989285232817,150,7,8.1268493
2026-04-25 12:07:15.822239+09:00,167225.73823636,149598.18655135,144067.60919386,-17627.55168501,148932.83336874,0.4447601925853664,150,7,8.1268493
2026-04-25 12:08:08.895620+09:00,167204.07805806,149573.59185885,144041.31368294,-17630.48619921,148908.38120025,0.4447380385354038,150,7,8.1268493
2026-04-25 12:08:39.873859+09:00,167208.57667344,149580.57908632,144046.52978402,-17627.99758712,148915.26491514,0.4447864657590744,150,7,8.1268493
2026-04-25 12:09:09.278558+09:00,167161.66139677,149507.1507024,143978.89927345,-17654.51069437,148841.93535349998,0.4449388178256021,150,7,8.1268493
2026-04-25 12:09:39.468478+09:00,167166.65521725,149507.4131802,143975.03057347,-17659.24203705,148842.20607224,0.4449325246221948,150,7,8.1268493
2026-04-25 12:10:10.576101+09:00,167129.82562605,149443.71930176,143916.33304466,-17686.10632429,148778.67340392,0.4450142842718769,150,7,8.1268493
2026-04-25 12:10:39.394390+09:00,167108.72946925,149407.62795158,143879.68545819,-17701.10151767,148742.67421682,0.4450600975845075,150,7,8.1268493
2026-04-25 12:11:08.952501+09:00,167106.85083016,149422.09211974,143894.63101477,-17684.75871042,148756.78555149,0.4452531475177405,150,7,8.1268493
2026-04-25 12:11:40.284311+09:00,167107.25243797,149421.22864531,143893.49811386,-17686.02379266,148755.87511886,0.4452871472696754,150,7,8.1268493
2026-04-25 12:12:09.623656+09:00,167126.30372292,149468.3017099,143939.3209804,-17658.00201302,148802.5922346,0.4453850533419868,150,7,8.1268493
2026-04-25 12:12:39.913573+09:00,167097.47900621,149439.59503135,143907.24373833,-17657.88397486,148774.04305259002,0.445365218381633,150,7,8.1268493
2026-04-25 12:13:09.850682+09:00,167093.55572963,149440.62341736,143908.31296936,-17652.93231227,148774.97759745002,0.4454249485101346,150,7,8.1268493
2026-04-25 12:13:39.812062+09:00,167098.96253661,149439.81174221,143911.36321525,-17659.1507944,148774.23075555,0.4453839836255652,150,7,8.1268493
2026-04-25 12:14:11.206189+09:00,167097.38731129,149437.62707486,143909.96559627,-17659.76023643,148772.02493001,0.4454046533518428,150,7,8.1268493
2026-04-25 12:14:40.285115+09:00,167077.39110209,149407.68912048,143879.21645271,-17669.70198161,148742.0975423,0.4454868300943183,150,7,8.1268493
2026-04-25 12:15:11.082095+09:00,167089.57264758,149441.31933982,143910.2204469,-17648.25330776,148775.53357896002,0.4455165169855372,150,7,8.1268493
2026-04-25 12:15:40.689618+09:00,167088.47298926,149437.76084472,143908.47496813,-17650.71214454,148772.01696801,0.4454990980504392,150,7,8.1268493
2026-04-25 12:16:10.773691+09:00,167090.91744857,149443.94672248,143913.86165753,-17646.97072609,148778.09388791,0.4455535665198271,150,7,8.1268493
2026-04-25 12:16:40.660793+09:00,167070.02899141,149409.71943699,143880.40724145,-17660.30955442,148743.94823586,0.4456009981404009,150,7,8.1268493
2026-04-25 12:17:10.904829+09:00,167068.11698298,149400.57392625,143873.29049569,-17667.54305673,148734.8971503,0.4455650727811823,150,7,8.1268493
2026-04-25 12:17:43.299775+09:00,167077.50201631,149416.78470244,143882.72433609,-17660.71731387,148750.96851183,0.4456100376781345,150,7,8.1268493
2026-04-25 12:18:14.642189+09:00,167077.49549202,149418.29560612,143889.3025108,-17659.1998859,148752.41479640998,0.4456487788251322,150,7,8.1268493
2026-04-25 12:18:44.965255+09:00,167092.06489196,149443.92707475,143905.45303959,-17648.13781721,148777.93300868,0.4456481297743722,150,7,8.1268493
2026-04-25 12:19:15.042356+09:00,167081.54714672,149439.14433666,143910.68737146,-17642.40281006,148773.28840526,0.4455699571592461,150,7,8.1268493
2026-04-25 12:19:45.601994+09:00,167096.68179758,149477.11192409,143945.18072676,-17619.56987349,148811.05695482,0.4455899372796602,150,7,8.1268493
2026-04-25 12:20:12.321818+09:00,167116.49563012,149503.37011571,143970.84908884,-17613.12551441,148837.23156758997,0.4455675799177194,150,7,8.1268493
2026-04-25 12:20:41.079467+09:00,167115.07513696,149526.64804293,143986.96244346,-17588.42709403,148860.40544929,0.445567798355727,150,7,8.1268493
2026-04-25 12:21:12.231138+09:00,167122.62188243,149531.85931545,143992.18416827,-17590.76256698,148865.56225935,0.445588692035448,150,7,8.1268493
2026-04-25 12:21:41.808142+09:00,167123.77936254,149524.61373886,143991.53299386,-17599.16562368,148858.45697042,0.4455164616598987,150,7,8.1268493
2026-04-25 12:22:12.495224+09:00,167125.45224837,149536.45701287,144002.79376555,-17588.9952355,148870.07143872,0.4456341867807172,150,7,8.1268493
2026-04-25 12:22:42.631648+09:00,167129.29955771,149552.17843067,144011.57124226,-17577.12112704,148885.71854736,0.4456370280282878,150,7,8.1268493
2026-04-25 12:23:11.793456+09:00,167127.45389008,149549.06422232,144011.86321471,-17578.38966776,148882.5929262,0.4456539394517522,150,7,8.1268493
2026-04-25 12:23:41.904296+09:00,167104.71317428,149491.86474793,143957.23163807,-17612.84842635,148825.66464654,0.4456430472075068,150,7,8.1268493
2026-04-25 12:24:11.103502+09:00,167085.47715809,149465.1213635,143936.06727889,-17620.35579459,148799.0211311,0.4456559673076106,150,7,8.1268493
2026-04-25 12:24:41.449334+09:00,167097.13159075,149478.5713764,143946.94460182,-17618.56021435,148812.49644429,0.4455989416922948,150,7,8.1268493
2026-04-25 12:25:12.836412+09:00,167089.97479815,149470.77274568,143936.81174054,-17619.20205247,148804.64533526,0.4456573002090487,150,7,8.1268493
2026-04-25 12:25:41.612489+09:00,167090.58144259,149455.69784327,143925.28911167,-17634.88359932,148789.62499647,0.4456657433686415,150,7,8.1268493
2026-04-25 12:26:12.438665+09:00,167089.80620785,149438.39482439,143908.35820624,-17651.41138346,148772.53815950002,0.4455726827583167,150,7,8.1268493
2026-04-25 12:26:42.569502+09:00,167084.37527347,149423.14625092,143896.34936456,-17661.22902255,148757.50041240998,0.4454770597536535,150,7,8.1268493
2026-04-25 12:27:11.235890+09:00,167088.8871235,149420.39385739,143892.79795153,-17668.49326611,148754.80522049,0.4454469833182556,150,7,8.1268493
2026-04-25 12:27:41.424900+09:00,167053.71670107,149340.44181015,143808.60854435,-17713.27489092,148675.10659361,0.4455157681840875,150,7,8.1268493
2026-04-25 12:28:11.349554+09:00,167027.6468419,149283.95457977,143759.27933681,-17743.69226213,148618.79758695,0.4455649602078117,150,7,8.1268493
2026-04-25 12:28:42.420765+09:00,167028.72791908,149283.11144719,143758.64063816,-17745.61647189,148618.09127751,0.4454758232415699,150,7,8.1268493
2026-04-25 12:29:11.791388+09:00,167023.14771625,149305.47401167,143779.3235049,-17717.67370458,148640.33633153,0.4454878058174957,150,7,8.1268493
2026-04-25 12:29:42.623562+09:00,167023.58599428,149312.7692766,143786.83622297,-17710.81671768,148647.55562916002,0.445516917717667,150,7,8.1268493
2026-04-25 12:30:12.956256+09:00,167024.50301525,149307.51966407,143778.19497482,-17716.98335118,148642.35513242,0.4454996862492706,150,7,8.1268493
2026-04-25 12:30:42.194866+09:00,167019.52805033,149304.17430195,143777.33869403,-17715.35374838,148639.006367,0.4455119477133819,150,7,8.1268493
2026-04-25 12:31:11.906015+09:00,167028.98653979,149312.80500158,143785.44085591,-17716.18153821,148647.63951163,0.4454845583692312,150,7,8.1268493
2026-04-25 12:31:43.309232+09:00,167016.83210776,149277.58096506,143754.09547853,-17739.2511427,148612.67606649,0.4454151080634325,150,7,8.1268493
2026-04-25 12:32:11.691918+09:00,167029.25212575,149287.96189701,143762.37732031,-17741.29022874,148623.05969885,0.4453823266866615,150,7,8.1268493
2026-04-25 12:32:41.392215+09:00,167028.23653083,149290.15199714,143763.85283783,-17738.08453369,148625.26196322,0.4453676448348297,150,7,8.1268493
2026-04-25 12:33:12.120422+09:00,167042.21275215,149320.75066897,143791.41862289,-17721.46208318,148655.71337557,0.4453750000723776,150,7,8.1268493
2026-04-25 12:33:41.759717+09:00,167046.72433642,149316.28899199,143791.28128966,-17730.43534443,148651.4003268,0.4452887690141212,150,7,8.1268493
2026-04-25 12:34:11.566835+09:00,167042.46586625,149310.29352137,143782.15194276,-17732.17234488,148645.45825733,0.4452708841168044,150,7,8.1268493
2026-04-25 12:34:41.647779+09:00,167038.31295586,149313.4552614,143787.88602588,-17724.85769446,148648.69974674,0.4452080447111924,150,7,8.1268493
2026-04-25 12:35:12.159790+09:00,167072.26651542,149370.15839228,143844.18489099,-17702.10812314,148705.07899580998,0.4452558687949907,150,7,8.1268493
2026-04-25 12:35:41.721578+09:00,167080.41221514,149378.16083064,143848.73286059,-17702.2513845,148713.15960644,0.4451796838990114,150,7,8.1268493
2026-04-25 12:36:12.085304+09:00,167104.5580654,149433.50518406,143906.45669911,-17671.05288134,148768.20316077,0.4452160996093448,150,7,8.1268493
2026-04-25 12:36:42.218941+09:00,167122.26683328,149465.44733624,143929.40435167,-17656.81949704,148800.11551488,0.4451408892272327,150,7,8.1268493
2026-04-25 12:37:12.213635+09:00,167090.54420509,149398.51117329,143865.0971305,-17692.0330318,148733.52643896,0.4451080061692665,150,7,8.1268493
2026-04-25 12:37:41.399164+09:00,167082.23500866,149374.65035892,143836.57999796,-17707.58464974,148709.71774867,0.4451442119879701,150,7,8.1268493
2026-04-25 12:38:11.837715+09:00,167074.43087449,149348.28247831,143819.56648751,-17726.14839618,148683.46213118,0.4451476348424378,150,7,8.1268493
2026-04-25 12:38:41.383745+09:00,167080.57709085,149358.56481046,143829.71792838,-17722.01228039,148693.63243711,0.4451919943083391,150,7,8.1268493
2026-04-25 12:39:11.635149+09:00,167080.8689581,149373.62214072,143846.26226639,-17707.24681738,148708.37251697,0.4453595047211817,150,7,8.1268493
2026-04-25 12:39:41.361235+09:00,167076.53215049,149381.44818318,143855.35818342,-17695.08396731,148716.13582419002,0.4453781691647254,150,7,8.1268493
2026-04-25 12:40:11.809258+09:00,167094.98868322,149431.32516841,143902.85566508,-17663.66351481,148765.78007799,0.4453852561836861,150,7,8.1268493
2026-04-25 12:40:41.137153+09:00,167128.89426703,149492.96497445,143959.05165252,-17635.92929258,148827.40633109,0.4452106782909492,150,7,8.1268493
2026-04-25 12:41:22.483535+09:00,167140.41300352,149519.40180917,143981.76220554,-17621.01119435,148853.74390799,0.4451983442453655,150,7,8.1268493
2026-04-25 12:41:43.550470+09:00,167143.0543883,149532.45896157,144000.84086702,-17610.59542673,148866.60330319,0.4452917199409699,150,7,8.1268493
2026-04-25 12:42:11.092086+09:00,167173.10956615,149571.63185734,144038.67708684,-17601.47770881,148905.68026381,0.4452392377220155,150,7,8.1268493
2026-04-25 12:42:40.511511+09:00,167189.73947707,149594.51691144,144061.57697808,-17595.22256563,148928.67920991,0.4450949909642584,150,7,8.1268493
2026-04-25 12:43:12.816149+09:00,167193.69080585,149594.88600387,144060.03452183,-17598.80480198,148929.12303011,0.4450439393648636,150,7,8.1268493
2026-04-25 12:43:41.830008+09:00,167203.53862291,149617.74852063,144086.48341608,-17585.79010228,148951.86348575,0.4450575158789965,150,7,8.1268493
2026-04-25 12:44:12.083866+09:00,167201.07479729,149623.4160973,144079.94393426,-17577.65869999,148957.41794383002,0.445116259768392,150,7,8.1268493
2026-04-25 12:44:42.000545+09:00,167194.25227137,149618.44695131,144086.25154831,-17575.80532006,148952.43149309,0.4451426089436284,150,7,8.1268493
2026-04-25 12:45:11.072011+09:00,167198.50125773,149638.33857919,144098.13711229,-17560.16267854,148972.24441386998,0.4451360337494637,150,7,8.1268493
2026-04-25 12:45:40.899488+09:00,167221.19120584,149680.53693045,144143.87373021,-17540.65427539,149014.19411662,0.445176659233672,150,7,8.1268493
2026-04-25 12:46:11.430235+09:00,167256.68529595,149737.97625937,144201.00423505,-17518.70903658,149071.40545558,0.4451581492161969,150,7,8.1268493
2026-04-25 12:46:42.031950+09:00,167253.01347048,149734.00785757,144196.15990855,-17519.00561291,149067.50547474998,0.4451242522366666,150,7,8.1268493
2026-04-25 12:47:11.910375+09:00,167257.18432098,149730.90820167,144192.75794283,-17526.27611931,149064.48862143,0.4450781660540058,150,7,8.1268493
2026-04-25 12:47:41.930321+09:00,167248.02896592,149720.07707483,144182.03970205,-17527.95189109,149053.79267290002,0.4450200767643149,150,7,8.1268493
2026-04-25 12:48:11.463211+09:00,167272.14493377,149761.53014029,144223.33683631,-17510.61479348,149095.03734282,0.4450360495420012,150,7,8.1268493
2026-04-25 12:48:42.003655+09:00,167243.66497604,149715.35396025,144179.00271841,-17528.31101579,149048.95911782002,0.4451078829275789,150,7,8.1268493
2026-04-25 12:49:12.115195+09:00,167251.00598244,149729.88317146,144194.36491014,-17521.12281098,149063.30813663002,0.4451850363542231,150,7,8.1268493
2026-04-25 12:49:41.489220+09:00,167262.57268912,149754.79764398,144211.08792225,-17507.77504514,149088.17382660002,0.4451435465625615,150,7,8.1268493
2026-04-25 12:50:11.858481+09:00,167267.04041583,149746.88776692,144209.68127802,-17520.15264891,149080.33541207,0.4451193375634518,150,7,8.1268493
2026-04-25 12:50:41.113531+09:00,167256.39473117,149726.63188875,144188.95542658,-17529.76284242,149060.06829909,0.4451870594105601,150,7,8.1268493
2026-04-25 12:51:11.391175+09:00,167265.55367062,149725.53433513,144185.54423249,-17540.01933549,149059.06426967002,0.4451278590652701,150,7,8.1268493
2026-04-25 12:51:40.969105+09:00,167243.22294935,149684.17053692,144148.05067942,-17559.05241243,149017.88357583998,0.4451285387693407,150,7,8.1268493
2026-04-25 12:52:11.969258+09:00,167235.59910986,149667.09917725,144132.66047398,-17568.49993261,149000.93837722,0.4450950166683388,150,7,8.1268493
2026-04-25 12:52:41.430822+09:00,167243.1654077,149663.24237896,144129.18635217,-17579.92302874,148997.20692453,0.4450227349368402,150,7,8.1268493
2026-04-25 12:53:11.670721+09:00,167233.06396933,149661.76204814,144127.09207874,-17571.30192119,148995.64541161,0.4450813804502301,150,7,8.1268493
2026-04-25 12:53:40.559989+09:00,167202.26537064,149609.98679617,144075.74074395,-17592.27857447,148944.03549742,0.4451248964130302,150,7,0.0
